SID,SEASON,issue_time,target_time,issue_lat,issue_lon,issue_wind,target_lat,target_lon,target_wind,model,horizon_hours,predicted_lat,predicted_lon,predicted_wind,track_error_km,north_error_km,east_error_km,wind_error_kt,wind_abs_error_kt,target_motion_kmh,issue_intensity_bin,motion_bin,wind_change_bin
2023266N16323,2023,2023-09-28 18:00:00+00:00,2023-09-29 00:00:00+00:00,18.6,-54.8,40.0,18.5,-54.9,40.0,persistence,6,18.6,-54.8,40.0,15.322309395178861,11.132000000000158,10.55365245352318,0.0,0.0,2.55371823252981,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-29 00:00:00+00:00,2023-09-29 06:00:00+00:00,18.5,-54.9,40.0,18.4,-55.0,40.0,persistence,6,18.5,-54.900000000000006,40.0,15.326546774613307,11.132000000000158,10.559817366570517,0.0,0.0,2.554424462435628,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-29 06:00:00+00:00,2023-09-29 12:00:00+00:00,18.4,-55.0,40.0,18.2,-55.3,45.0,persistence,6,18.4,-55.0,40.0,38.699507775738084,22.26399999999992,31.707013251330224,-5.0,5.0,6.449917962623014,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-29 12:00:00+00:00,2023-09-29 18:00:00+00:00,18.2,-55.3,45.0,18.0,-55.6,45.0,persistence,6,18.2,-55.3,45.0,38.72927790583525,22.26399999999992,31.743423373442667,0.0,0.0,6.454879650972541,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-29 18:00:00+00:00,2023-09-30 00:00:00+00:00,18.0,-55.6,45.0,17.6,-55.7,45.0,persistence,6,18.0,-55.599999999999994,45.0,45.72071483163189,44.52799999999984,10.599104400004885,0.0,0.0,7.620119138605289,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-30 00:00:00+00:00,2023-09-30 06:00:00+00:00,17.6,-55.7,45.0,17.2,-55.8,45.0,persistence,6,17.6,-55.7,45.0,45.726155948644056,44.52800000000023,10.622603337042591,0.0,0.0,7.621025991440676,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-30 06:00:00+00:00,2023-09-30 12:00:00+00:00,17.2,-55.8,45.0,16.8,-56.0,45.0,persistence,6,17.2,-55.8,45.0,49.30101429519053,44.52799999999984,21.291169086759812,0.0,0.0,8.216835715865088,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-30 12:00:00+00:00,2023-09-30 18:00:00+00:00,16.8,-56.0,45.0,16.4,-56.3,50.0,persistence,6,16.8,-56.0,45.0,54.77460549493861,44.52800000000023,32.0041406968388,-5.0,5.0,9.129100915823102,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-09-30 18:00:00+00:00,2023-10-01 00:00:00+00:00,16.4,-56.3,50.0,16.1,-56.7,50.0,persistence,6,16.4,-56.3,50.0,54.18645285708418,33.39599999999968,42.74909991609724,0.0,0.0,9.031075476180696,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-10-01 00:00:00+00:00,2023-10-01 06:00:00+00:00,16.1,-56.7,50.0,16.0,-57.5,50.0,persistence,6,16.1,-56.7,50.0,86.2086854196065,11.132000000000158,85.58466756129572,0.0,0.0,14.368114236601082,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-01 06:00:00+00:00,2023-10-01 12:00:00+00:00,16.0,-57.5,50.0,16.0,-58.4,45.0,persistence,6,16.0,-57.5,50.0,96.19873912250812,0.0,96.30688679266889,5.0,5.0,16.033123187084687,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-10-01 12:00:00+00:00,2023-10-01 18:00:00+00:00,16.0,-58.4,45.0,16.2,-58.8,45.0,persistence,6,16.0,-58.400000000000006,45.0,48.17394123644096,-22.26399999999992,42.781574176329954,0.0,0.0,8.028990206073493,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-10-01 18:00:00+00:00,2023-10-02 00:00:00+00:00,16.2,-58.8,45.0,16.5,-59.0,45.0,persistence,6,16.2,-58.8,45.0,39.60014276550829,-33.39600000000008,21.36364380951854,0.0,0.0,6.600023794251381,TS (34-63),slow (<10),steady (-5 to 5)
2023266N16323,2023,2023-10-02 00:00:00+00:00,2023-10-02 06:00:00+00:00,16.5,-59.0,45.0,16.8,-59.7,45.0,persistence,6,16.5,-59.0,45.0,81.69403797093923,-33.39600000000008,74.65687261770054,0.0,0.0,13.615672995156539,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-02 06:00:00+00:00,2023-10-02 12:00:00+00:00,16.8,-59.7,45.0,16.9,-60.5,45.0,persistence,6,16.8,-59.7,45.0,85.85990810406521,-11.131999999999762,85.23255031117363,0.0,0.0,14.30998468401087,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-02 12:00:00+00:00,2023-10-02 18:00:00+00:00,16.9,-60.5,45.0,17.3,-61.2,45.0,persistence,6,16.9,-60.5,45.0,86.67739775103333,-44.52800000000023,74.47921488514386,0.0,0.0,14.446232958505554,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-02 18:00:00+00:00,2023-10-03 00:00:00+00:00,17.3,-61.2,45.0,17.6,-61.9,45.0,persistence,6,17.3,-61.2,45.0,81.40325868609374,-33.39600000000008,74.3378598204594,0.0,0.0,13.567209781015622,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-03 00:00:00+00:00,2023-10-03 06:00:00+00:00,17.6,-61.9,45.0,18.1,-62.7,45.0,persistence,6,17.6,-61.900000000000006,45.0,101.29505741426321,-55.66,84.76904549362463,0.0,0.0,16.88250956904387,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-03 06:00:00+00:00,2023-10-03 12:00:00+00:00,18.1,-62.7,45.0,18.6,-63.6,40.0,persistence,6,18.1,-62.7,45.0,110.06130884844384,-55.66,95.09355101325141,5.0,5.0,18.34355147474064,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-10-03 12:00:00+00:00,2023-10-03 18:00:00+00:00,18.6,-63.6,40.0,19.1,-64.5,40.0,persistence,6,18.6,-63.599999999999994,40.0,109.82098997095511,-55.66,94.81468410409659,0.0,0.0,18.30349832849252,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-03 18:00:00+00:00,2023-10-04 00:00:00+00:00,19.1,-64.5,40.0,19.5,-65.2,40.0,persistence,6,19.1,-64.5,40.0,85.87755917020125,-44.52799999999984,73.54474535117036,0.0,0.0,14.312926528366875,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-04 00:00:00+00:00,2023-10-04 06:00:00+00:00,19.5,-65.2,40.0,20.2,-65.4,40.0,persistence,6,19.5,-65.2,40.0,80.59820851166921,-77.92399999999992,20.941180123687044,0.0,0.0,13.433034751944868,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-04 06:00:00+00:00,2023-10-04 12:00:00+00:00,20.2,-65.4,40.0,21.2,-65.6,40.0,persistence,6,20.2,-65.4,40.0,113.12431079387646,-111.32,20.82672590239498,0.0,0.0,18.85405179897941,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-04 12:00:00+00:00,2023-10-04 18:00:00+00:00,21.2,-65.6,40.0,22.2,-65.8,35.0,persistence,6,21.2,-65.6,40.0,113.09858155279387,-111.32,20.68620757263305,5.0,5.0,18.849763592132312,TS (34-63),typical (10-25),weakening (<-5)
2023266N16323,2023,2023-10-04 18:00:00+00:00,2023-10-05 00:00:00+00:00,22.2,-65.8,35.0,23.1,-66.0,35.0,persistence,6,22.2,-65.8,35.0,102.15837767514259,-100.18800000000023,20.546877972398164,0.0,0.0,17.026396279190433,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-05 00:00:00+00:00,2023-10-05 06:00:00+00:00,23.1,-66.0,35.0,24.0,-66.2,40.0,persistence,6,23.1,-66.0,35.0,102.13093043841391,-100.18799999999983,20.40967042496683,-5.0,5.0,17.021821739735653,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-05 06:00:00+00:00,2023-10-05 12:00:00+00:00,24.0,-66.2,40.0,25.1,-66.3,45.0,persistence,6,24.0,-66.2,40.0,122.73203463481919,-122.45200000000015,10.125656472218187,-5.0,5.0,20.455339105803198,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-05 12:00:00+00:00,2023-10-05 18:00:00+00:00,25.1,-66.3,45.0,26.4,-66.1,45.0,persistence,6,25.1,-66.3,45.0,145.93471778800108,-144.71599999999967,-20.053145600276956,0.0,0.0,24.322452964666848,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-05 18:00:00+00:00,2023-10-06 00:00:00+00:00,26.4,-66.1,45.0,27.6,-66.0,45.0,persistence,6,26.4,-66.1,45.0,133.80138748244605,-133.58400000000032,-9.918684627264348,0.0,0.0,22.30023124707434,TS (34-63),typical (10-25),steady (-5 to 5)
2023266N16323,2023,2023-10-06 00:00:00+00:00,2023-10-06 06:00:00+00:00,27.6,-66.0,45.0,28.7,-65.5,45.0,persistence,6,27.6,-66.0,45.0,131.77176168593905,-122.45199999999976,-49.07628443910316,0.0,0.0,21.961960280989842,TS (34-63),typical (10-25),steady (-5 to 5)
2023271N16316,2023,2023-09-29 06:00:00+00:00,2023-09-29 12:00:00+00:00,18.6,-46.4,45.0,19.1,-46.7,45.0,persistence,6,18.6,-46.400000000000006,45.0,63.935174363953905,-55.66,31.60489470136653,0.0,0.0,10.655862393992374,TS (34-63),typical (10-25),steady (-5 to 5)
2023271N16316,2023,2023-09-29 12:00:00+00:00,2023-09-29 18:00:00+00:00,19.1,-46.7,45.0,19.8,-47.5,45.0,persistence,6,19.1,-46.69999999999999,45.0,114.42978986591069,-77.92399999999992,83.9737908032918,0.0,0.0,19.071631644318288,TS (34-63),typical (10-25),steady (-5 to 5)
2023271N16316,2023,2023-09-29 18:00:00+00:00,2023-09-30 00:00:00+00:00,19.8,-47.5,45.0,20.2,-48.4,45.0,persistence,6,19.8,-47.5,45.0,104.027868959154,-44.52799999999984,94.14592429129918,0.0,0.0,17.337978159859002,TS (34-63),typical (10-25),steady (-5 to 5)
2023271N16316,2023,2023-09-30 00:00:00+00:00,2023-09-30 06:00:00+00:00,20.2,-48.4,45.0,20.5,-49.1,45.0,persistence,6,20.2,-48.400000000000006,45.0,80.24101367845411,-33.39600000000008,73.06043736428127,0.0,0.0,13.373502279742453,TS (34-63),typical (10-25),steady (-5 to 5)
2023271N16316,2023,2023-09-30 06:00:00+00:00,2023-09-30 12:00:00+00:00,20.5,-49.1,45.0,21.0,-50.0,40.0,persistence,6,20.5,-49.099999999999994,45.0,108.85304401527145,-55.66,93.68932638802274,5.0,5.0,18.142174002545143,TS (34-63),typical (10-25),weakening (<-5)
2023271N16316,2023,2023-09-30 12:00:00+00:00,2023-09-30 18:00:00+00:00,21.0,-50.0,40.0,22.1,-51.0,40.0,persistence,6,21.0,-50.0,40.0,160.17647142420861,-122.45200000000015,103.53844046293278,0.0,0.0,26.696078570701435,TS (34-63),fast (>=25),steady (-5 to 5)
2023271N16316,2023,2023-09-30 18:00:00+00:00,2023-10-01 00:00:00+00:00,22.1,-51.0,40.0,23.0,-52.2,35.0,persistence,6,22.1,-51.0,40.0,158.7475818011002,-100.18799999999983,123.37086553304336,5.0,5.0,26.457930300183367,TS (34-63),fast (>=25),weakening (<-5)
2023271N16316,2023,2023-10-01 00:00:00+00:00,2023-10-01 06:00:00+00:00,23.0,-52.2,35.0,23.8,-53.3,35.0,persistence,6,23.0,-52.2,35.0,143.2268690356885,-89.05600000000007,112.38088942425426,0.0,0.0,23.871144839281417,TS (34-63),typical (10-25),steady (-5 to 5)
2023271N16316,2023,2023-10-01 06:00:00+00:00,2023-10-01 12:00:00+00:00,23.8,-53.3,35.0,24.8,-54.4,35.0,persistence,6,23.8,-53.3,35.0,157.45189323000847,-111.32,111.60315403056296,0.0,0.0,26.24198220500141,TS (34-63),fast (>=25),steady (-5 to 5)
2023284N10330,2023,2023-10-11 18:00:00+00:00,2023-10-12 00:00:00+00:00,11.3,-34.7,30.0,11.8,-35.6,30.0,persistence,6,11.3,-34.69999999999999,30.0,112.71482321392094,-55.66,98.1592280829671,0.0,0.0,18.78580386898662,TD (<34),typical (10-25),steady (-5 to 5)
2023284N10330,2023,2023-10-12 00:00:00+00:00,2023-10-12 06:00:00+00:00,11.8,-35.6,30.0,12.3,-36.4,30.0,persistence,6,11.8,-35.599999999999994,30.0,103.24402348656693,-55.66,87.09372149469215,0.0,0.0,17.20733724776106,TD (<34),typical (10-25),steady (-5 to 5)
2023284N10330,2023,2023-10-12 06:00:00+00:00,2023-10-12 12:00:00+00:00,12.3,-36.4,30.0,12.8,-37.1,35.0,persistence,6,12.3,-36.400000000000006,30.0,94.14623394154033,-55.66,76.06214287037838,-5.0,5.0,15.691038990256814,TD (<34),typical (10-25),steady (-5 to 5)
2023284N10330,2023,2023-10-12 12:00:00+00:00,2023-10-12 18:00:00+00:00,12.8,-37.1,35.0,13.3,-37.8,40.0,persistence,6,12.8,-37.099999999999994,35.0,94.0248289416122,-55.66,75.9114870062373,-5.0,5.0,15.67080482360194,TS (34-63),typical (10-25),steady (-5 to 5)
2023284N10330,2023,2023-10-12 18:00:00+00:00,2023-10-13 00:00:00+00:00,13.3,-37.8,40.0,13.7,-39.0,40.0,persistence,6,13.3,-37.80000000000001,40.0,137.15882717337627,-44.52799999999984,129.89306344640198,0.0,0.0,22.859804528896376,TS (34-63),typical (10-25),steady (-5 to 5)
2023284N10330,2023,2023-10-13 00:00:00+00:00,2023-10-13 06:00:00+00:00,13.7,-39.0,40.0,14.0,-40.1,40.0,persistence,6,13.7,-39.0,40.0,123.35429393533538,-33.39600000000008,118.89179999349187,0.0,0.0,20.559048989222564,TS (34-63),typical (10-25),steady (-5 to 5)
